2024-10-23 00:13:59,855 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:13:59,865 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:13:59,866 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:18:19,358 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:18:19,369 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:18:19,370 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:20:15,089 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:20:15,287 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:20:15,287 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:20:24,226 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:20:24,231 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:20:24,231 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:20:51,302 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:20:51,320 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:20:51,321 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:20:55,501 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:20:55,506 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:20:55,507 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:20:56,128 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:20:56,130 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:20:56,130 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:20:57,536 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:20:57,538 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:20:57,538 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:20:58,910 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:20:59,130 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:20:59,130 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:21:03,041 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:21:03,045 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:21:03,045 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:21:21,289 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:21:21,705 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:21:21,706 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:21:22,284 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:21:22,309 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:21:22,309 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:21:22,656 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 00:21:22,658 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-23 00:21:22,658 INFO    MainThread:17476 [wandb_init.py:_pause_backend():445] pausing backend
2024-10-23 00:21:23,426 INFO    MainThread:17476 [wandb_init.py:_resume_backend():450] resuming backend
2024-10-23 01:25:18,022 INFO    MainThread:17476 [jupyter.py:save_ipynb():387] not saving jupyter notebook
